raceId,driverId,constructorId,code,surname,driver_nationality,team_name,team_nationality,year,round,race_name,circuitId,grid,finishing_position,driver_strength_career,driver_strength_season,team_strength,driver_dnf_rate,team_dnf_rate,driver_track_form,team_track_form
971,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,3,Bahrain Grand Prix,3,11,12,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,9.857142857142858,13.583333333333334
971,835,4,PAL,Palmer,British,Renault,French,2017,3,Bahrain Grand Prix,3,10,13,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,17.5,10.833333333333334
971,4,1,ALO,Alonso,Spanish,McLaren,British,2017,3,Bahrain Grand Prix,3,15,14,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,10.125,11.833333333333334
971,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,3,Bahrain Grand Prix,3,19,15,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,14.0,14.166666666666666
971,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,3,Bahrain Grand Prix,3,16,16,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,9.909090909090908,13.583333333333334
971,840,3,STR,Stroll,Canadian,Williams,British,2017,3,Bahrain Grand Prix,3,12,17,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,11.666666666666666,12.791666666666666
971,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,3,Bahrain Grand Prix,3,6,18,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,9.909090909090908,7.916666666666667
971,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,3,Bahrain Grand Prix,3,20,19,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,12.8,13.95
971,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,3,Bahrain Grand Prix,3,17,20,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,12.666666666666666,11.833333333333334
972,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,4,Russian Grand Prix,71,3,1,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,3.75,2.875
972,20,6,VET,Vettel,German,Ferrari,Italian,2017,4,Russian Grand Prix,71,1,2,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,9.75,7.375
972,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,4,Russian Grand Prix,71,2,3,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,7.75,7.375
972,1,131,HAM,Hamilton,British,Mercedes,German,2017,4,Russian Grand Prix,71,4,4,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,1.75,2.875
972,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,4,Russian Grand Prix,71,7,5,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,6.714285714285714,7.875
972,815,10,PER,Pérez,Mexican,Force India,Indian,2017,4,Russian Grand Prix,71,9,6,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,7.25,10.6
972,839,10,OCO,Ocon,French,Force India,Indian,2017,4,Russian Grand Prix,71,10,7,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,9.25,10.6
972,807,4,HUL,Hülkenberg,German,Renault,French,2017,4,Russian Grand Prix,71,8,8,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,13.666666666666666,11.6
972,13,3,MAS,Massa,Brazilian,Williams,British,2017,4,Russian Grand Prix,71,6,9,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,7.25,11.75
972,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,4,Russian Grand Prix,71,14,10,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,11.857142857142858,14.25
972,840,3,STR,Stroll,Canadian,Williams,British,2017,4,Russian Grand Prix,71,11,11,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,13.6,11.75
972,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,4,Russian Grand Prix,71,12,12,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,11.0,14.25
972,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,4,Russian Grand Prix,71,13,13,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,9.0,14.333333333333334
972,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,4,Russian Grand Prix,71,20,14,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,15.0,10.5
972,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,4,Russian Grand Prix,71,18,15,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,16.2,13.8
972,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,4,Russian Grand Prix,71,17,16,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,17.0,13.8
972,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,4,Russian Grand Prix,71,5,17,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,10.5,7.875
972,835,4,PAL,Palmer,British,Renault,French,2017,4,Russian Grand Prix,71,16,18,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,15.5,11.6
972,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,4,Russian Grand Prix,71,19,19,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,15.571428571428571,14.333333333333334
972,4,1,ALO,Alonso,Spanish,McLaren,British,2017,4,Russian Grand Prix,71,15,20,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,10.5,10.5
973,1,131,HAM,Hamilton,British,Mercedes,German,2017,5,Spanish Grand Prix,4,1,1,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,3.5454545454545454,4.590909090909091
973,20,6,VET,Vettel,German,Ferrari,Italian,2017,5,Spanish Grand Prix,4,2,2,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,5.666666666666667,7.590909090909091
973,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,5,Spanish Grand Prix,4,6,3,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,7.8,4.636363636363637
973,815,10,PER,Pérez,Mexican,Force India,Indian,2017,5,Spanish Grand Prix,4,8,4,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,7.363636363636363,10.8
973,839,10,OCO,Ocon,French,Force India,Indian,2017,5,Spanish Grand Prix,4,10,5,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,9.714285714285714,10.8
973,807,4,HUL,Hülkenberg,German,Renault,French,2017,5,Spanish Grand Prix,4,13,6,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,13.75,12.4
973,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,5,Spanish Grand Prix,4,12,7,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,6.5,11.583333333333334
973,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,5,Spanish Grand Prix,4,15,8,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,12.0,13.083333333333334
973,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,5,Spanish Grand Prix,4,19,9,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,10.666666666666666,11.583333333333334
973,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,5,Spanish Grand Prix,4,14,10,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,13.0,14.277777777777779
973,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,5,Spanish Grand Prix,4,16,11,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,14.0,13.083333333333334
973,4,1,ALO,Alonso,Spanish,McLaren,British,2017,5,Spanish Grand Prix,4,7,12,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,12.222222222222221,11.681818181818182
973,13,3,MAS,Massa,Brazilian,Williams,British,2017,5,Spanish Grand Prix,4,9,13,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,10.0,13.772727272727273
973,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,5,Spanish Grand Prix,4,11,14,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,13.333333333333334,14.277777777777779
973,835,4,PAL,Palmer,British,Renault,French,2017,5,Spanish Grand Prix,4,17,15,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,14.0,12.4
973,840,3,STR,Stroll,Canadian,Williams,British,2017,5,Spanish Grand Prix,4,18,16,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,12.0,13.772727272727273
973,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,5,Spanish Grand Prix,4,3,17,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,7.454545454545454,4.590909090909091
973,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,5,Spanish Grand Prix,4,20,18,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,16.5,11.681818181818182
973,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,5,Spanish Grand Prix,4,5,19,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,4.4,4.636363636363637
973,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,5,Spanish Grand Prix,4,4,20,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,11.375,7.590909090909091
974,20,6,VET,Vettel,German,Ferrari,Italian,2017,6,Monaco Grand Prix,6,2,1,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,5.75,6.3
974,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,6,Monaco Grand Prix,6,1,2,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,10.428571428571429,6.3
974,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,6,Monaco Grand Prix,6,5,3,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,6.666666666666667,6.45
974,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,6,Monaco Grand Prix,6,3,4,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,10.6,4.9
974,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,6,Monaco Grand Prix,6,4,5,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,7.222222222222222,6.45
974,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,6,Monaco Grand Prix,6,6,6,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,6.111111111111111,12.75
974,1,131,HAM,Hamilton,British,Mercedes,German,2017,6,Monaco Grand Prix,6,13,7,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,4.3,4.9
974,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,6,Monaco Grand Prix,6,8,8,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,11.0,15.1875
974,13,3,MAS,Massa,Brazilian,Williams,British,2017,6,Monaco Grand Prix,6,14,9,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,10.25,14.1
974,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,6,Monaco Grand Prix,6,11,10,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,15.625,15.1875
974,835,4,PAL,Palmer,British,Renault,French,2017,6,Monaco Grand Prix,6,16,11,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,16.5,14.0
974,839,10,OCO,Ocon,French,Force India,Indian,2017,6,Monaco Grand Prix,6,15,12,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,9.833333333333334,9.6
974,815,10,PER,Pérez,Mexican,Force India,Indian,2017,6,Monaco Grand Prix,6,7,13,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,10.7,9.6
974,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,6,Monaco Grand Prix,6,9,14,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,12.8,12.75
974,840,3,STR,Stroll,Canadian,Williams,British,2017,6,Monaco Grand Prix,6,17,15,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,14.857142857142858,14.1
974,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,6,Monaco Grand Prix,6,12,16,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,15.0,10.05
974,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,6,Monaco Grand Prix,6,19,17,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,13.6,15.166666666666666
974,18,1,BUT,Button,British,McLaren,British,2017,6,Monaco Grand Prix,6,20,18,12.133333333333333,18.0,10.326754385964913,0.6166666666666667,0.47149122807017546,10.25,10.05
974,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,6,Monaco Grand Prix,6,18,19,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,16.5,15.166666666666666
974,807,4,HUL,Hülkenberg,German,Renault,French,2017,6,Monaco Grand Prix,6,10,20,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,12.375,14.0
975,1,131,HAM,Hamilton,British,Mercedes,German,2017,7,Canadian Grand Prix,7,1,1,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,4.0,4.388888888888889
975,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,7,Canadian Grand Prix,7,3,2,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,5.666666666666667,4.388888888888889
975,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,7,Canadian Grand Prix,7,6,3,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,6.625,6.944444444444445
975,20,6,VET,Vettel,German,Ferrari,Italian,2017,7,Canadian Grand Prix,7,2,4,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,4.142857142857143,5.944444444444445
975,815,10,PER,Pérez,Mexican,Force India,Indian,2017,7,Canadian Grand Prix,7,8,5,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,11.88888888888889,8.7
975,839,10,OCO,Ocon,French,Force India,Indian,2017,7,Canadian Grand Prix,7,9,6,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,7.8,8.7
975,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,7,Canadian Grand Prix,7,4,7,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,8.0,5.944444444444445
975,807,4,HUL,Hülkenberg,German,Renault,French,2017,7,Canadian Grand Prix,7,10,8,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,8.625,10.5
975,840,3,STR,Stroll,Canadian,Williams,British,2017,7,Canadian Grand Prix,7,17,9,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,10.666666666666666,13.5
975,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,7,Canadian Grand Prix,7,14,10,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,12.5,14.0
975,835,4,PAL,Palmer,British,Renault,French,2017,7,Canadian Grand Prix,7,15,11,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,16.0,10.5
975,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,7,Canadian Grand Prix,7,18,12,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,14.125,14.0
975,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,7,Canadian Grand Prix,7,19,13,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,15.4,14.25
975,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,7,Canadian Grand Prix,7,16,14,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,15.0,13.166666666666666
975,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,7,Canadian Grand Prix,7,20,15,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,16.0,14.25
975,4,1,ALO,Alonso,Spanish,McLaren,British,2017,7,Canadian Grand Prix,7,12,16,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,11.0,13.166666666666666
975,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,7,Canadian Grand Prix,7,11,17,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,12.8,14.0
975,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,7,Canadian Grand Prix,7,5,18,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,6.0,6.944444444444445
975,13,3,MAS,Massa,Brazilian,Williams,British,2017,7,Canadian Grand Prix,7,7,19,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,14.25,13.5
975,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,7,Canadian Grand Prix,7,13,20,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,10.375,14.0
976,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,8,Azerbaijan Grand Prix,73,10,1,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,10.714285714285714,8.4375
976,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,8,Azerbaijan Grand Prix,73,2,2,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,10.0,5.6875
976,840,3,STR,Stroll,Canadian,Williams,British,2017,8,Azerbaijan Grand Prix,73,8,3,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,11.571428571428571,12.3125
976,20,6,VET,Vettel,German,Ferrari,Italian,2017,8,Azerbaijan Grand Prix,73,4,4,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,3.5,7.3125
976,1,131,HAM,Hamilton,British,Mercedes,German,2017,8,Azerbaijan Grand Prix,73,1,5,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,5.875,5.6875
976,839,10,OCO,Ocon,French,Force India,Indian,2017,8,Azerbaijan Grand Prix,73,7,6,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,14.166666666666666,9.166666666666666
976,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,8,Azerbaijan Grand Prix,73,12,7,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,12.833333333333334,13.5625
976,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,8,Azerbaijan Grand Prix,73,15,8,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,11.5,15.25
976,4,1,ALO,Alonso,Spanish,McLaren,British,2017,8,Azerbaijan Grand Prix,73,19,9,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,8.285714285714286,8.625
976,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,8,Azerbaijan Grand Prix,73,14,10,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,15.0,12.125
976,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,8,Azerbaijan Grand Prix,73,17,11,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,13.0,12.125
976,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,8,Azerbaijan Grand Prix,73,18,12,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,10.5,8.625
976,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,8,Azerbaijan Grand Prix,73,16,13,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,14.75,13.5625
976,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,8,Azerbaijan Grand Prix,73,3,14,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,8.0,7.3125
976,815,10,PER,Pérez,Mexican,Force India,Indian,2017,8,Azerbaijan Grand Prix,73,6,15,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,6.0,9.166666666666666
976,13,3,MAS,Massa,Brazilian,Williams,British,2017,8,Azerbaijan Grand Prix,73,9,16,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,13.0,12.3125
976,807,4,HUL,Hülkenberg,German,Renault,French,2017,8,Azerbaijan Grand Prix,73,13,17,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,14.333333333333334,15.375
976,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,8,Azerbaijan Grand Prix,73,5,18,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,9.0,8.4375
976,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,8,Azerbaijan Grand Prix,73,11,19,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,20.0,15.25
976,835,4,PAL,Palmer,British,Renault,French,2017,8,Azerbaijan Grand Prix,73,20,20,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,17.5,15.375
977,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,9,Austrian Grand Prix,70,1,1,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,6.923076923076923,4.038461538461538
977,20,6,VET,Vettel,German,Ferrari,Italian,2017,9,Austrian Grand Prix,70,2,2,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,11.909090909090908,7.615384615384615
977,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,9,Austrian Grand Prix,70,4,3,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,10.083333333333334,7.615384615384615
977,1,131,HAM,Hamilton,British,Mercedes,German,2017,9,Austrian Grand Prix,70,8,4,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,4.3076923076923075,4.038461538461538
977,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,9,Austrian Grand Prix,70,3,5,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,9.9,7.615384615384615
977,154,210,GRO,Grosjean,French,Haas F1 Team,American,2017,9,Austrian Grand Prix,70,6,6,13.514705882352942,12.25,14.223684210526315,0.7205882352941176,0.6842105263157895,11.375,12.772727272727273
977,815,10,PER,Pérez,Mexican,Force India,Indian,2017,9,Austrian Grand Prix,70,7,7,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,8.384615384615385,9.4
977,839,10,OCO,Ocon,French,Force India,Indian,2017,9,Austrian Grand Prix,70,9,8,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,11.666666666666666,9.4
977,13,3,MAS,Massa,Brazilian,Williams,British,2017,9,Austrian Grand Prix,70,17,9,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,9.0,13.038461538461538
977,840,3,STR,Stroll,Canadian,Williams,British,2017,9,Austrian Grand Prix,70,18,10,12.369047619047619,12.4,13.208791208791208,0.5654761904761905,0.621978021978022,11.9,13.038461538461538
977,835,4,PAL,Palmer,British,Renault,French,2017,9,Austrian Grand Prix,70,16,11,15.27027027027027,14.3125,12.27,0.8378378378378378,0.655,11.5,13.333333333333334
977,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,9,Austrian Grand Prix,70,13,12,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,13.5,9.807692307692308
977,807,4,HUL,Hülkenberg,German,Renault,French,2017,9,Austrian Grand Prix,70,11,13,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,13.25,13.333333333333334
977,836,15,WEH,Wehrlein,German,Sauber,Swiss,2017,9,Austrian Grand Prix,70,20,14,16.128205128205128,14.777777777777779,14.737903225806452,0.9487179487179487,0.8306451612903226,12.0,13.75
977,828,15,ERI,Ericsson,Swedish,Sauber,Swiss,2017,9,Austrian Grand Prix,70,19,15,14.958762886597938,15.35,14.737903225806452,0.8762886597938144,0.8306451612903226,14.2,13.75
977,826,5,KVY,Kvyat,Russian,Toro Rosso,Italian,2017,9,Austrian Grand Prix,70,14,16,12.223214285714286,13.4,12.809917355371901,0.6785714285714286,0.6859504132231405,15.857142857142858,15.75
977,832,5,SAI,Sainz,Spanish,Toro Rosso,Italian,2017,9,Austrian Grand Prix,70,10,17,9.274038461538462,12.25,12.809917355371901,0.41346153846153844,0.6859504132231405,9.416666666666666,15.75
977,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,9,Austrian Grand Prix,70,15,18,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,12.6,12.772727272727273
977,4,1,ALO,Alonso,Spanish,McLaren,British,2017,9,Austrian Grand Prix,70,12,19,10.748663101604278,13.789473684210526,10.326754385964913,0.4919786096256685,0.47149122807017546,12.2,9.807692307692308
977,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,9,Austrian Grand Prix,70,5,20,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,5.416666666666667,7.615384615384615
978,1,131,HAM,Hamilton,British,Mercedes,German,2017,10,British Grand Prix,9,1,1,3.9911894273127753,2.7,4.614035087719298,0.07048458149779736,0.09868421052631579,1.5,4.5
978,822,131,BOT,Bottas,Finnish,Mercedes,German,2017,10,British Grand Prix,9,9,2,8.513157894736842,3.65,4.614035087719298,0.31140350877192985,0.09868421052631579,7.5,4.5
978,8,6,RAI,Räikkönen,Finnish,Ferrari,Italian,2017,10,British Grand Prix,9,2,3,9.417721518987342,6.8,6.807017543859649,0.4177215189873418,0.19956140350877194,10.666666666666666,6.916666666666667
978,830,9,VER,Verstappen,Dutch,Red Bull,Austrian,2017,10,British Grand Prix,9,4,4,5.645933014354067,9.3,6.489035087719298,0.18660287081339713,0.22587719298245615,6.818181818181818,6.666666666666667
978,817,9,RIC,Ricciardo,Australian,Red Bull,Austrian,2017,10,British Grand Prix,9,19,5,9.231884057971014,8.0,6.489035087719298,0.38164251207729466,0.22587719298245615,8.0,6.666666666666667
978,807,4,HUL,Hülkenberg,German,Renault,French,2017,10,British Grand Prix,9,5,6,11.86046511627907,12.4,12.27,0.5290697674418605,0.655,9.0,11.083333333333334
978,20,6,VET,Vettel,German,Ferrari,Italian,2017,10,British Grand Prix,9,3,7,7.555555555555555,4.15,6.807017543859649,0.26666666666666666,0.19956140350877194,9.1,6.916666666666667
978,839,10,OCO,Ocon,French,Force India,Indian,2017,10,British Grand Prix,9,7,8,11.224358974358974,8.45,10.005,0.5192307692307693,0.48,11.125,8.2
978,815,10,PER,Pérez,Mexican,Force India,Indian,2017,10,British Grand Prix,9,6,9,8.561946902654867,8.25,10.005,0.37610619469026546,0.48,10.3,8.2
978,13,3,MAS,Massa,Brazilian,Williams,British,2017,10,British Grand Prix,9,14,10,10.064102564102564,10.210526315789474,13.208791208791208,0.46153846153846156,0.621978021978022,11.5,12.458333333333334
978,838,1,VAN,Vandoorne,Belgian,McLaren,British,2017,10,British Grand Prix,9,8,11,13.19047619047619,13.7,10.326754385964913,0.8095238095238095,0.47149122807017546,11.0,8.791666666666666
978,825,210,MAG,Magnussen,Danish,Haas F1 Team,American,2017,10,British Grand Prix,9,16,12,13.56989247311828,12.85,14.223684210526315,0.6505376344086021,0.6842105263157895,14.5,14.95
